image_id,blur,brightness,contrast,particle_density,edge_density
116_jpg.rf.91a6014ed9c5f347b7573c3f24e708b1_blur5,17.34044071409861,24.841088078959814,34.082097277483406,1334.0,0.024794017153384865
116_jpg.rf.91a6014ed9c5f347b7573c3f24e708b1_blur9,5.136178449856845,24.83765144824712,33.43825295856664,300.0,0.015019961565304253
116_jpg.rf.91a6014ed9c5f347b7573c3f24e708b1_bright0.5,49.67212383748908,11.84411787081047,17.502941546189717,867.0,0.02568377043703755
116_jpg.rf.91a6014ed9c5f347b7573c3f24e708b1_bright1.5,374.14020957481534,36.132087017209614,47.86431894735027,3385.0,0.06324525106588474
116_jpg.rf.91a6014ed9c5f347b7573c3f24e708b1_combo0,1994.8778494913408,36.57658989650416,47.95432498333636,3704.0,0.16116441913002635
116_jpg.rf.91a6014ed9c5f347b7573c3f24e708b1_combo1,18101.64177563424,71.75071692945811,46.73609725456929,4427.0,0.370507820898287
116_jpg.rf.91a6014ed9c5f347b7573c3f24e708b1_gamma0.5,155.9816526502971,6.894076360016009,24.634455654655934,311.0,0.026824903830569805
116_jpg.rf.91a6014ed9c5f347b7573c3f24e708b1_gamma2.0,370.9120022864458,69.03369154998991,38.60028552041935,3903.0,0.12693041732405874
116_jpg.rf.91a6014ed9c5f347b7573c3f24e708b1_noise15,1651.4614585459278,26.104736199728112,35.13470880262185,3726.0,0.09700626134931582
116_jpg.rf.91a6014ed9c5f347b7573c3f24e708b1_noise50,11507.646405435748,36.928763507546364,38.46393987972782,5153.0,0.3627911130515892
117_jpg.rf.da22e9ff457d8821649c8d638cfa455b_blur5,15.632251393615277,22.023173276971267,28.81067358045037,1316.0,0.02065616823944617
117_jpg.rf.da22e9ff457d8821649c8d638cfa455b_blur9,4.7782950598621445,22.016329784243098,28.11553436985324,311.0,0.01306515044768813
117_jpg.rf.da22e9ff457d8821649c8d638cfa455b_bright0.5,43.290940124401104,10.440765253976602,14.898559959539663,778.0,0.02049409422123434
117_jpg.rf.da22e9ff457d8821649c8d638cfa455b_bright1.5,341.1301870641744,32.39888400461746,42.40792638481777,3411.0,0.05797288402446325
117_jpg.rf.da22e9ff457d8821649c8d638cfa455b_combo0,341.1301870641744,32.39888400461746,42.40792638481777,3411.0,0.05797288402446325
117_jpg.rf.da22e9ff457d8821649c8d638cfa455b_combo1,1945.3970944974194,32.949757054354336,42.662804990941716,3719.0,0.16197809685411024
